location,animal,user,sn,an,datatype,start,end,startreason,endreason,entct,inact,inadur,inadist,smlct,smldur,smldist,larct,lardur,lardist,emptyct,emptydur,stdate,sttime
c084,G12,BIO-S062\ViewpointUser,1,1,trackerr,0,1,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c085,H01,BIO-S062\ViewpointUser,1,0,trackerr,0,1,End of period,End of period,0,0,0,0,0,0,0,0,0,0,1,1,8/2/2018,14:04:55
c085,H01,BIO-S062\ViewpointUser,1,1,trackerr,0,1,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c086,H02,BIO-S062\ViewpointUser,1,0,trackerr,0,1,End of period,End of period,0,0,0,0,0,0,0,0,0,0,1,1,8/2/2018,14:04:55
c086,H02,BIO-S062\ViewpointUser,1,1,trackerr,0,1,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c087,H03,BIO-S062\ViewpointUser,1,0,trackerr,0,1,End of period,End of period,0,0,0,0,0,0,0,0,0,0,1,1,8/2/2018,14:04:55
c087,H03,BIO-S062\ViewpointUser,1,1,trackerr,0,1,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c088,H04,BIO-S062\ViewpointUser,1,0,trackerr,0,1,End of period,End of period,0,0,0,0,0,0,0,0,0,0,1,1,8/2/2018,14:04:55
c088,H04,BIO-S062\ViewpointUser,1,1,trackerr,0,1,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c089,H05,BIO-S062\ViewpointUser,1,0,trackerr,0,1,End of period,End of period,0,0,0,0,0,0,0,0,0,0,1,1,8/2/2018,14:04:55
c089,H05,BIO-S062\ViewpointUser,1,1,trackerr,0,1,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c090,H06,BIO-S062\ViewpointUser,1,0,trackerr,0,1,End of period,End of period,0,0,0,0,0,0,0,0,0,0,1,1,8/2/2018,14:04:55
c090,H06,BIO-S062\ViewpointUser,1,1,trackerr,0,1,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c091,H07,BIO-S062\ViewpointUser,1,0,trackerr,0,1,End of period,End of period,0,0,0,0,0,0,0,0,0,0,1,1,8/2/2018,14:04:55
c091,H07,BIO-S062\ViewpointUser,1,1,trackerr,0,1,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c092,H08,BIO-S062\ViewpointUser,1,0,trackerr,0,1,End of period,End of period,0,0,0,0,0,0,0,0,0,0,1,1,8/2/2018,14:04:55
c092,H08,BIO-S062\ViewpointUser,1,1,trackerr,0,1,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c093,H09,BIO-S062\ViewpointUser,1,0,trackerr,0,1,End of period,End of period,0,0,0,0,0,0,0,0,0,0,1,1,8/2/2018,14:04:55
c093,H09,BIO-S062\ViewpointUser,1,1,trackerr,0,1,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c094,H10,BIO-S062\ViewpointUser,1,0,trackerr,0,1,End of period,End of period,0,0,0,0,0,0,0,0,0,0,1,1,8/2/2018,14:04:55
c094,H10,BIO-S062\ViewpointUser,1,1,trackerr,0,1,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c095,H11,BIO-S062\ViewpointUser,1,0,trackerr,0,1,End of period,End of period,0,0,0,0,0,0,0,0,0,0,1,1,8/2/2018,14:04:55
c095,H11,BIO-S062\ViewpointUser,1,1,trackerr,0,1,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c096,H12,BIO-S062\ViewpointUser,1,0,trackerr,0,1,End of period,End of period,0,0,0,0,0,0,0,0,0,0,1,1,8/2/2018,14:04:55
c096,H12,BIO-S062\ViewpointUser,1,1,trackerr,0,1,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c001,A01,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c001,A01,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c002,A02,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c002,A02,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c003,A03,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c003,A03,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c004,A04,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c004,A04,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c005,A05,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c005,A05,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c006,A06,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c006,A06,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c007,A07,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c007,A07,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c008,A08,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c008,A08,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c009,A09,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c009,A09,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c010,A10,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c010,A10,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c011,A11,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c011,A11,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c012,A12,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c012,A12,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c013,B01,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c013,B01,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c014,B02,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c014,B02,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c015,B03,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c015,B03,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c016,B04,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c016,B04,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c017,B05,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c017,B05,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c018,B06,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c018,B06,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c019,B07,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c019,B07,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c020,B08,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c020,B08,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c021,B09,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c021,B09,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c022,B10,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c022,B10,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c023,B11,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c023,B11,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c024,B12,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c024,B12,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c025,C01,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c025,C01,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c026,C02,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c026,C02,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c027,C03,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c027,C03,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c028,C04,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c028,C04,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c029,C05,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,1,0.3,0,2,0.3,0.5,0,0,0,1,0.4,8/2/2018,14:04:55
c029,C05,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,1,0.3,0,2,0.3,0.5,0,0,0,0,0,8/2/2018,14:04:55
c030,C06,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c030,C06,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c031,C07,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c031,C07,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c032,C08,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c032,C08,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c033,C09,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,2,0.3,0,1,0.3,0.5,0,0,0,1,0.4,8/2/2018,14:04:55
c033,C09,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,2,0.3,0,1,0.3,0.5,0,0,0,0,0,8/2/2018,14:04:55
c034,C10,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c034,C10,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c035,C11,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c035,C11,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c036,C12,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c036,C12,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c037,D01,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c037,D01,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c038,D02,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c038,D02,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c039,D03,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c039,D03,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c040,D04,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c040,D04,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c041,D05,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c041,D05,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c042,D06,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c042,D06,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c043,D07,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c043,D07,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c044,D08,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c044,D08,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c045,D09,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c045,D09,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c046,D10,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c046,D10,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c047,D11,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c047,D11,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c048,D12,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c048,D12,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c049,E01,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c049,E01,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c050,E02,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c050,E02,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c051,E03,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c051,E03,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c052,E04,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c052,E04,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c053,E05,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c053,E05,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c054,E06,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c054,E06,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c055,E07,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c055,E07,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c056,E08,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c056,E08,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c057,E09,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c057,E09,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c058,E10,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c058,E10,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c059,E11,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c059,E11,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c060,E12,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c060,E12,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c061,F01,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c061,F01,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c062,F02,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c062,F02,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c063,F03,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c063,F03,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c064,F04,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c064,F04,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c065,F05,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c065,F05,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c066,F06,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c066,F06,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c067,F07,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c067,F07,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c068,F08,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c068,F08,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c069,F09,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c069,F09,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c070,F10,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c070,F10,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c071,F11,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c071,F11,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c072,F12,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c072,F12,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c073,G01,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c073,G01,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c074,G02,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c074,G02,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
c075,G03,BIO-S062\ViewpointUser,1,0,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:55
c075,G03,BIO-S062\ViewpointUser,1,1,trackerr,1,2,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:55
